nflId,height,weight,birthDate,collegeName,position,displayName
54723,3-Jun,190,NA,Nebraska,WR,Samori Toure
54725,3-Jun,230,NA,Purdue,RB,Zander Horvath
54727,1-Jun,212,NA,Iowa State,QB,Brock Purdy
54733,3-Jun,325,NA,Michigan,DT,Donovan Jeter
54750,2-Jun,275,NA,Florida State,OLB,Keir Thomas
54758,4-Jun,250,NA,Norfolk State,OLB,De'Shaan Dixon
54778,11-May,183,NA,Mississippi,CB,Jaylon Jones
54781,2-Jun,232,NA,Wisconsin,MLB,Jack Sanborn
54784,5-Jun,240,NA,California,TE,Jake Tonges
54810,8-May,170,NA,Utah,WR,Britain Covey
54827,3-Jun,250,NA,Framingham State,DE,Joshua Onujiogu
54833,Jun-00,205,NA,Illinois,FS,Tony Adams
54846,5-Jun,227,NA,Ohio,TE,Armani Rogers
54850,10-May,200,NA,Georgia Tech,WR,Kyric Mcgowan
54871,3-Jun,265,NA,Purdue,DE,DaMarcus Mitchell
54905,8-May,225,NA,Oklahoma State,RB,Jaylen Warren
54915,1-Jun,200,NA,West Florida,FS,D'Anthony Bell
54931,2-Jun,223,NA,Idaho State,WR,Tanner Conner
54936,9-May,187,NA,Texas A&amp;M-Commerce,CB,Kader Kohou
54937,11-May,194,NA,Oregon,SS,Verone McKinley
54938,Jun-00,185,NA,Mississippi,WR,Braylon Sanders
54939,4-Jun,293,NA,Nebraska,DT,Ben Stille
54948,3-Jun,379,NA,Kentucky,DT,Marquan McCall
54949,3-Jun,230,NA,Fresno State,OLB,Arron Mosby
55000,1-Jun,195,NA,Vanderbilt,CB,Allan George
55014,9-May,194,NA,Virginia Tech,RB,Raheem Blackshear
55016,4-Jun,260,NA,Syracuse,DE,Kingsley Jonathan
55030,1-Jun,295,NA,Appalachian State,DT,Demetrius Taylor
55032,3-Jun,260,NA,North Carolina,OLB,Tomon Fox
55042,11-May,245,NA,Central Michigan,FB,Troy Hairston
55043,1-Jun,230,NA,Illinois,OLB,Jake Hansen
55045,1-Jun,296,NA,Notre Dame,DT,Kurt Hinish
55071,10-May,180,NA,Texas Tech,WR,Kaylon Geiger
55087,4-Jun,252,NA,Wake Forest,OLB,Luiji Vilain
55104,2-Jun,195,NA,Missouri Western,CB,Sam Webb
55105,1-Jun,220,NA,Wake Forest,OLB,Luke Masterson
55113,1-Jun,218,NA,Georgia Tech,RB,Jordan Mason
55125,6-Jun,311,NA,Montana State,G,Lewis Kidd
55133,Jun-00,180,NA,Weber State,WR,Rashid Shaheed
55145,8-May,190,NA,Fresno State,RB,Ronnie Rivers
55149,3-Jun,205,NA,Florida A&amp;M,FS,Markquese Bell
55151,10-May,207,NA,Florida,RB,Malik Davis
55157,4-Jun,245,NA,Indiana,TE,Peyton Hendershot
55158,2-Jun,205,NA,Western Illinois,WR,Dennis Houston
55168,1-Jun,195,NA,Ferris State,WR,Jared Bernhardt
55173,5-Jun,321,NA,Kansas State,DT,Timmy Horne
55175,3-Jun,230,NA,Colorado,MLB,Nate Landman
55181,11-May,190,NA,Rutgers,CB,Tre Avery
55190,1-Jun,285,NA,Maryland,DE,Sam Okuayinonu
55200,6-Jun,266,NA,Indiana,DT,Ryder Anderson
55212,Jun-00,230,NA,Iowa State,MLB,Jake Hummel
55239,2-Jun,300,NA,Pennsylvania,DT,Prince Emili
55240,1-Jun,185,NA,Buffalo,CB,Ja'Marcus Ingram
55241,2-Jun,280,NA,Coastal Carolina,DT,C.J. Brewer
